date,hour,topic,open,high,low,close,volume,oi,sentiment,klout
5/31/2012,9,office,230169,295330,209713,313333,1218586,0,92,19
5/31/2012,10,office,280382,315086,276899,357180,1548971,0,93,15
5/31/2012,11,office,205884,302676,205290,293098,1629642,0,91,15
5/31/2012,12,office,181463,246408,97103,274511,642578,0,93,19
5/31/2012,13,office,364648,637345,353243,466267,1922188,0,95,16
5/31/2012,14,office,120751,127051,77473,166383,440383,0,95,27
5/31/2012,15,office,246626,293574,165157,289756,858315,0,93,17
5/31/2012,16,office,186583,252700,70055,201552,518401,0,95,22
5/31/2012,17,office,88480,139094,78813,100757,455912,0,95,29
5/31/2012,18,office,44623,59650,20187,67063,111406,0,95,28
5/31/2012,19,office,360223,427986,329421,356113,1295783,0,95,15
5/31/2012,20,office,190905,274811,127251,192063,639010,0,94,18
5/31/2012,21,office,83540,95200,42949,103852,174422,0,93,27
5/31/2012,22,office,170488,228726,156954,197642,776996,0,95,23
5/31/2012,23,office,287007,367462,197397,269631,1011041,0,95,26
6/1/2012,0,office,138050,175482,148686,184576,816249,0,95,16
6/1/2012,1,office,295786,377907,224634,313014,563562,0,93,26
6/1/2012,2,office,338558,528933,303564,369402,1257844,0,91,15
6/1/2012,3,office,40607,49846,17051,47140,129182,0,92,32
6/1/2012,4,office,212600,271379,175996,219449,620531,0,92,27
6/1/2012,5,office,209526,286544,173251,231993,949454,0,90,27
6/1/2012,6,office,375812,437419,261875,442589,1324081,0,88,24
6/1/2012,7,office,365181,346655,215455,335779,1142065,0,90,18
6/1/2012,8,office,165233,181963,148642,198546,704041,0,89,23
6/1/2012,9,office,139572,178737,111879,133061,620331,0,89,22
6/1/2012,10,office,139879,189568,152920,156945,924977,0,89,27
6/1/2012,11,office,113285,127464,70134,104442,555255,0,91,28
6/1/2012,12,office,263183,360002,104388,474744,470323,0,90,27
6/1/2012,13,office,330893,303993,290532,302230,1126131,0,93,16
6/1/2012,14,office,323507,463806,290149,362561,1252306,0,92,24
6/1/2012,15,office,309741,318427,282253,264862,992224,0,90,15
6/1/2012,16,office,298279,390182,303545,380298,1470362,0,93,17
6/1/2012,17,office,115364,138904,111796,142466,420517,0,92,26
6/1/2012,18,office,338855,353146,230927,387219,1048330,0,95,26
6/1/2012,19,office,111219,120357,70028,126825,238328,0,95,23
6/1/2012,20,office,293019,459746,111674,442604,497200,0,95,20
6/1/2012,21,office,246717,239192,120877,310462,838869,0,95,25
6/1/2012,22,office,141579,190408,124317,197279,648448,0,93,17
6/1/2012,23,office,129784,187979,46690,189441,625906,0,91,20
6/2/2012,0,office,272031,326965,260002,296363,1391354,0,92,16
6/2/2012,1,office,210923,216393,164355,216379,474443,0,95,25
6/2/2012,2,office,66098,80278,64431,71670,179085,0,95,33
6/2/2012,3,office,121498,180256,56271,242129,349919,0,95,27
6/2/2012,4,office,122270,183445,62760,122156,419282,0,94,19
6/2/2012,5,office,149368,169225,98565,184356,332910,0,95,25
6/2/2012,6,office,374196,369445,355391,375552,1198648,0,95,25
6/2/2012,7,office,80551,92146,53427,89322,363645,0,94,24
6/2/2012,8,office,127453,127736,132525,145279,531198,0,95,27
6/2/2012,9,office,168091,216892,118992,159509,988150,0,95,24
6/2/2012,10,office,337302,365791,316814,352497,1661993,0,95,26
6/2/2012,11,office,82440,89897,35307,139178,274452,0,95,21
6/2/2012,12,office,290533,463125,288442,503989,1543594,0,93,23
6/2/2012,13,office,227353,288982,122108,366324,781227,0,94,27
6/2/2012,14,office,274479,370935,223211,383940,1141972,0,93,16
6/2/2012,15,office,83444,95395,72829,86061,301966,0,91,22
6/2/2012,16,office,104381,129392,105483,125133,440943,0,93,28
6/2/2012,17,office,183709,182313,197263,207040,655746,0,92,24
6/2/2012,18,office,253171,424340,195881,433156,1368401,0,93,22
6/2/2012,19,office,121197,155401,50238,125490,561831,0,93,18
6/2/2012,20,office,220175,370101,253640,353073,1067505,0,95,27
6/2/2012,21,office,250107,329998,203821,262633,902509,0,95,19
6/2/2012,22,office,316055,365973,341364,340481,1440004,0,93,19
6/2/2012,23,office,317297,461472,280487,439204,1357940,0,95,14
6/3/2012,0,office,275784,334368,258260,369663,1006369,0,95,26
6/3/2012,1,office,304577,382663,172232,351380,453891,0,95,21
6/3/2012,2,office,124536,135959,58380,163210,231962,0,94,20
6/3/2012,3,office,283277,302191,144175,274302,422965,0,93,21
6/3/2012,4,office,295604,393087,114234,356905,953327,0,95,21
6/3/2012,5,office,53681,60633,45002,58249,180845,0,94,26
6/3/2012,6,office,288533,339420,194551,398715,1224340,0,93,15
6/3/2012,7,office,339553,545340,328034,601498,2330201,0,91,24
6/3/2012,8,office,267515,309987,177683,314557,1073536,0,92,19
6/3/2012,9,office,92078,105768,87377,91423,409999,0,95,21
6/3/2012,10,office,195436,230914,175236,220383,1255620,0,93,21
6/3/2012,11,office,286817,437573,222713,460263,1337187,0,92,19
6/3/2012,12,office,289419,333167,107920,425479,902677,0,95,24
6/3/2012,13,office,141071,136183,75303,186960,486079,0,95,22
6/3/2012,14,office,49319,57883,20287,87151,93620,0,93,27
6/3/2012,15,office,178546,235064,167790,195389,762715,0,95,21
6/3/2012,16,office,249459,409759,189812,408565,1193946,0,95,26
6/3/2012,17,office,239863,266346,95208,351529,378528,0,95,29
6/3/2012,18,office,224652,317456,222887,354662,1022414,0,95,26
6/3/2012,19,office,153486,203354,104063,190977,587641,0,95,26
6/3/2012,20,office,83227,102792,33838,89777,243630,0,95,22
6/3/2012,21,office,263289,378370,187358,372660,1135516,0,95,24
6/3/2012,22,office,352034,425839,125954,375450,1532490,0,93,24
6/3/2012,23,office,198056,220562,95680,314794,701398,0,93,20
6/4/2012,0,office,242344,287065,132131,392225,572609,0,92,28
6/4/2012,1,office,347340,434739,218742,489194,485667,0,90,18
6/4/2012,2,office,91586,88913,96150,96032,223281,0,88,33
6/4/2012,3,office,151168,163865,118315,184828,356736,0,88,25
6/4/2012,4,office,208754,257240,128215,246010,505421,0,87,18
6/4/2012,5,office,130423,186808,52265,226608,530267,0,86,18
6/4/2012,6,office,351691,411438,242287,425074,918424,0,86,26
6/4/2012,7,office,151740,170091,102373,196251,460379,0,85,21
6/4/2012,8,office,373176,391941,299598,362181,1359415,0,85,19
6/4/2012,9,office,216897,254774,139213,257052,933633,0,85,25
6/4/2012,10,office,240947,403646,249263,301462,1488150,0,88,17
6/4/2012,11,office,210754,276515,182989,274003,1407321,0,91,23
6/4/2012,12,office,87114,91046,62910,111770,315520,0,94,28
6/4/2012,13,office,233918,383110,169805,383849,773559,0,92,25
6/4/2012,14,office,118267,173268,68164,165251,594433,0,92,17
6/4/2012,15,office,116899,112589,45400,134845,162795,0,91,22
6/4/2012,16,office,208644,267349,168724,249288,760418,0,94,19
6/4/2012,17,office,348786,407048,211719,467841,1495643,0,94,21
6/4/2012,18,office,227582,299228,168323,201561,797159,0,95,22
6/4/2012,19,office,377002,476844,173686,593195,1345207,0,95,26
6/4/2012,20,office,354986,444498,325847,401766,1390375,0,93,22
6/4/2012,21,office,230431,274850,241003,253874,932408,0,92,23
6/4/2012,22,office,288961,290484,219786,351212,988921,0,90,27
6/4/2012,23,office,51824,59000,38901,71061,194899,0,93,26
6/5/2012,0,office,187606,247104,137654,281516,899301,0,92,15
6/5/2012,1,office,218258,322631,168592,382316,685259,0,90,17
6/5/2012,2,office,88606,89121,48893,96839,116598,0,91,32
6/5/2012,3,office,288281,381838,224502,351241,605564,0,92,20
6/5/2012,4,office,118810,147075,75560,149057,284882,0,91,30
6/5/2012,5,office,388400,425539,173776,523577,753291,0,91,18
6/5/2012,6,office,206999,255576,175221,315089,662397,0,90,17
6/5/2012,7,office,168385,182954,129449,164584,535720,0,89,21
6/5/2012,8,office,308442,436245,296519,348537,1805604,0,90,16
6/5/2012,9,office,325885,305192,217095,378258,1179862,0,88,25
6/5/2012,10,office,190266,281074,78683,312983,686065,0,91,16
6/5/2012,11,office,125451,143101,65384,159048,571383,0,92,21
6/5/2012,12,office,247266,252718,233804,264969,1065111,0,94,19
6/5/2012,13,office,134230,134314,94445,151242,477829,0,95,28
6/5/2012,14,office,203121,271578,78009,377335,388281,0,95,23
6/5/2012,15,office,233812,223300,178554,236252,750399,0,94,16
6/5/2012,16,office,134803,217493,72372,242036,436270,0,95,25
6/5/2012,17,office,217267,306018,136561,211673,777852,0,95,28
6/5/2012,18,office,48733,55291,44002,52237,179704,0,95,30
6/5/2012,19,office,227144,279851,163043,303093,763068,0,95,17
6/5/2012,20,office,256145,302769,234843,264918,928171,0,95,23
6/5/2012,21,office,338924,361441,286901,400410,1302249,0,95,25
6/5/2012,22,office,260946,219155,112593,353321,787064,0,95,21
6/5/2012,23,office,292976,419263,225215,411698,1400331,0,95,19
6/6/2012,0,office,79969,100993,51342,116595,317279,0,95,29
6/6/2012,1,office,185055,303046,79200,336594,315093,0,95,31
6/6/2012,2,office,68846,80215,54548,77112,159452,0,95,25
6/6/2012,3,office,128569,174335,88865,209876,354647,0,94,19
6/6/2012,4,office,161376,265513,75776,325653,519064,0,95,25
6/6/2012,5,office,257821,224863,236527,225961,716831,0,95,16
6/6/2012,6,office,126862,154164,91444,135710,426721,0,93,26
6/6/2012,7,office,357192,518069,149319,656290,1557103,0,94,17
6/6/2012,8,office,304476,397798,321616,311158,1470250,0,93,15
6/6/2012,9,office,161208,206103,155711,176795,735120,0,94,16
6/6/2012,10,office,177474,220936,119847,268580,756334,0,95,24
6/6/2012,11,office,181534,225595,92937,242856,1222807,0,95,15
6/6/2012,12,office,353016,340059,257155,324015,1304742,0,95,16
6/6/2012,13,office,56516,74271,59568,57693,285153,0,94,22
6/6/2012,14,office,167756,191969,71366,250435,317373,0,93,19
6/6/2012,15,office,116983,143553,87356,147392,352318,0,94,29
6/6/2012,16,office,168965,156693,130229,171138,533598,0,93,26
6/6/2012,17,office,60407,84717,37220,88809,235509,0,92,29
6/6/2012,18,office,291031,308896,245810,333964,1004845,0,91,19
6/6/2012,19,office,67213,80050,78930,83122,306104,0,91,24
6/6/2012,20,office,403879,541992,139317,699079,1213848,0,94,16
6/6/2012,21,office,174162,237038,150581,181927,569085,0,95,22
6/6/2012,22,office,319628,343943,126882,405935,715645,0,93,19
6/6/2012,23,office,300850,372573,210348,331630,1196834,0,95,15
6/7/2012,0,office,334676,336805,308742,312461,1537727,0,95,22
6/7/2012,1,office,361996,443760,223679,321919,518946,0,93,24
6/7/2012,2,office,369791,431122,226609,512884,651942,0,95,23
6/7/2012,3,office,181542,263254,95491,320691,284234,0,95,28
6/7/2012,4,office,157458,164799,89811,203463,396574,0,94,30
6/7/2012,5,office,236513,357534,253143,319760,1028836,0,92,19
6/7/2012,6,office,124895,204702,63641,164466,533930,0,92,22
6/7/2012,7,office,123991,117402,101784,144414,415914,0,93,21
6/7/2012,8,office,200317,291742,99556,246497,564986,0,92,29
6/7/2012,9,office,205027,194241,97864,261187,766682,0,94,25
6/7/2012,10,office,271754,332490,195910,280103,1026843,0,95,23
6/7/2012,11,office,314165,385531,221711,372003,2122020,0,95,23
6/7/2012,12,office,352743,594862,188245,415267,1705099,0,93,24
6/7/2012,13,office,221936,297807,187958,243001,1230046,0,92,20
6/7/2012,14,office,285716,442378,138664,310471,1504530,0,94,24
6/7/2012,15,office,313538,331704,127855,440871,655358,0,92,18
6/7/2012,16,office,362676,442189,133373,344493,599962,0,92,17
6/7/2012,17,office,349574,451713,137761,421908,1123549,0,91,19
6/7/2012,18,office,182061,184100,89915,218974,416759,0,89,18
6/7/2012,19,office,105336,138870,87390,108856,434849,0,90,24
6/7/2012,20,office,194307,270242,166691,275184,622521,0,93,21
6/7/2012,21,office,167894,258088,122322,210081,805136,0,92,27
6/7/2012,22,office,375574,523648,189009,655129,1316874,0,94,22
6/7/2012,23,office,137497,190101,134860,149059,708586,0,95,27
6/8/2012,0,office,213496,351463,186423,350576,828313,0,95,27
6/8/2012,1,office,361931,378688,206184,429328,532848,0,95,19
6/8/2012,2,office,79756,90734,58548,91173,164181,0,95,31
6/8/2012,3,office,302451,323088,185803,341191,702363,0,95,26
6/8/2012,4,office,87658,126146,56387,137171,234602,0,95,24
6/8/2012,5,office,310365,334216,217103,362018,976474,0,93,20
6/8/2012,6,office,156261,186539,178602,171937,573180,0,91,24
6/8/2012,7,office,83057,120449,43894,96365,466344,0,89,28
6/8/2012,8,office,335926,422472,155504,535351,1427850,0,87,24
6/8/2012,9,office,94723,119023,36765,168357,423653,0,87,30
6/8/2012,10,office,296494,300683,252925,284166,1630678,0,87,23
6/8/2012,11,office,98623,117089,74463,137329,432918,0,89,28
6/8/2012,12,office,80094,102369,68403,86606,323195,0,88,28
6/8/2012,13,office,173303,164266,110446,218283,483471,0,87,19
6/8/2012,14,office,365731,504033,282319,549364,1681598,0,87,21
6/8/2012,15,office,316989,355645,128001,501324,1165192,0,87,25
6/8/2012,16,office,190356,321345,115192,286214,1016076,0,87,16
6/8/2012,17,office,265247,410754,254224,320072,1089839,0,86,19
6/8/2012,18,office,261018,298058,112543,353700,1044641,0,88,16
6/8/2012,19,office,311430,345467,125569,539488,802347,0,89,21
6/8/2012,20,office,268638,451644,105372,333730,618827,0,91,26
6/8/2012,21,office,269436,360322,212515,434631,1228415,0,92,19
6/8/2012,22,office,222243,203199,192764,226945,822670,0,94,17
6/8/2012,23,office,72439,88573,80201,83757,290995,0,93,25
6/9/2012,0,office,71120,113410,33728,91554,393710,0,93,28
6/9/2012,1,office,186821,182248,122664,214857,376404,0,95,19
6/9/2012,2,office,362622,424071,340451,375299,906992,0,93,25
6/9/2012,3,office,268575,302428,267670,285719,814321,0,95,21
6/9/2012,4,office,260600,472733,116394,485813,647650,0,93,24
6/9/2012,5,office,195775,236057,104899,170349,477902,0,92,17
6/9/2012,6,office,141515,151318,101797,167506,359803,0,91,19
6/9/2012,7,office,253485,304411,115283,233183,712874,0,89,21
6/9/2012,8,office,312457,501625,163649,313263,1328953,0,88,24
6/9/2012,9,office,314631,289240,153288,328531,1009356,0,90,18
6/9/2012,10,office,334259,306099,116858,384765,1211981,0,89,17
6/9/2012,11,office,351615,371250,309178,486425,1714792,0,87,26
6/9/2012,12,office,361335,351474,218004,451723,928269,0,87,17
6/9/2012,13,office,226496,264073,113270,251467,928760,0,89,18
6/9/2012,14,office,318893,452155,285861,364322,1578279,0,89,16
6/9/2012,15,office,147141,194375,140542,169499,720327,0,89,28
6/9/2012,16,office,251875,266489,99476,278459,708852,0,88,26
6/9/2012,17,office,72724,107992,37634,103740,326185,0,90,25
6/9/2012,18,office,183130,290692,175457,243184,944195,0,91,18
6/9/2012,19,office,49927,55108,22553,52781,130719,0,93,31
6/9/2012,20,office,243549,345067,190754,393517,1132122,0,92,22
6/9/2012,21,office,187868,216200,123910,185012,530921,0,94,24
6/9/2012,22,office,120503,134292,105760,140978,429638,0,95,30
6/9/2012,23,office,135861,165369,70803,206336,561628,0,95,19
6/10/2012,0,office,182627,269729,87791,314668,1008389,0,95,20
6/10/2012,1,office,313961,442292,149392,568108,659633,0,94,17
6/10/2012,2,office,243052,254522,161279,270927,532762,0,92,26
6/10/2012,3,office,130404,247033,90111,187969,452039,0,93,26
6/10/2012,4,office,152238,186203,136273,154507,489243,0,93,27
6/10/2012,5,office,80623,122651,62950,114157,214224,0,95,32
6/10/2012,6,office,211445,216006,87782,291974,608951,0,95,17
6/10/2012,7,office,66145,92371,58873,82035,284669,0,94,26
6/10/2012,8,office,305539,456186,137195,557072,866737,0,95,25
6/10/2012,9,office,46678,45409,33191,42569,202125,0,95,30
6/10/2012,10,office,231006,235668,124047,250873,903650,0,95,25
6/10/2012,11,office,242240,347635,116933,432437,1312341,0,95,23
6/10/2012,12,office,185254,240767,185977,228841,919027,0,94,25
6/10/2012,13,office,203862,230565,70236,267763,358412,0,93,19
6/10/2012,14,office,208516,174407,112393,211517,446077,0,95,29
6/10/2012,15,office,120048,198224,98112,152896,682998,0,95,27
6/10/2012,16,office,149433,174953,147869,165428,539251,0,95,20
6/10/2012,17,office,137546,180924,125558,154278,537471,0,95,28
6/10/2012,18,office,119668,190801,96501,147209,396204,0,95,30
6/10/2012,19,office,168085,191139,146443,160661,570686,0,93,29
6/10/2012,20,office,357516,464149,230297,483131,1685267,0,91,21
6/10/2012,21,office,182847,263276,151702,217002,936874,0,89,17
6/10/2012,22,office,116501,195008,47473,206792,231074,0,88,28
6/10/2012,23,office,147415,145657,105774,169592,511081,0,88,17
6/11/2012,0,office,120671,127617,112451,108172,437560,0,89,24
6/11/2012,1,office,168992,203498,95027,188415,301257,0,90,26
6/11/2012,2,office,240070,348539,101016,280957,436964,0,91,22
6/11/2012,3,office,240771,375786,248647,318928,1061932,0,94,22
6/11/2012,4,office,92060,133743,70209,141469,424281,0,94,22
6/11/2012,5,office,168839,201427,160738,175786,518585,0,94,27
6/11/2012,6,office,274907,369663,149600,291114,576120,0,93,23
6/11/2012,7,office,373758,508464,172302,608668,1734267,0,93,19
6/11/2012,8,office,159535,179502,93410,238778,453340,0,95,17
6/11/2012,9,office,224638,254846,137822,286170,1164255,0,93,23
6/11/2012,10,office,368995,444512,319971,336625,1623962,0,91,22
6/11/2012,11,office,275452,446700,185859,417790,1845377,0,90,21
6/11/2012,12,office,232355,312776,111842,298875,1374449,0,88,25
6/11/2012,13,office,152399,201915,121882,189818,607045,0,86,26
6/11/2012,14,office,150640,189459,85550,170924,416399,0,87,18
6/11/2012,15,office,68210,100428,29799,87531,286859,0,89,27
6/11/2012,16,office,189665,252564,114986,242313,1006853,0,90,23
6/11/2012,17,office,141763,185807,63890,203566,593220,0,88,18
6/11/2012,18,office,304469,401519,112319,384581,1197492,0,86,23
6/11/2012,19,office,50962,52118,30171,54074,158131,0,86,34
6/11/2012,20,office,381384,357000,367634,372626,1470531,0,88,25
6/11/2012,21,office,310413,392778,238835,353265,1031992,0,90,23
6/11/2012,22,office,344317,376411,117058,470503,573617,0,89,28
6/11/2012,23,office,255637,356647,248013,343041,1172942,0,88,18
6/12/2012,0,office,213963,251964,84186,197916,939102,0,88,21
6/12/2012,1,office,224795,232106,88348,315028,314390,0,91,22
6/12/2012,2,office,287059,407488,280140,316185,809977,0,92,18
6/12/2012,3,office,60609,65793,37196,67362,152886,0,94,25
6/12/2012,4,office,54300,49518,49028,50497,167580,0,95,26
6/12/2012,5,office,317196,360092,318424,333386,1090966,0,95,19
6/12/2012,6,office,327153,302517,120873,443261,855119,0,95,23
6/12/2012,7,office,269136,280360,146400,471631,844295,0,95,16
6/12/2012,8,office,122258,143825,117544,164634,648759,0,95,26
6/12/2012,9,office,163640,267001,141605,223806,1087302,0,94,19
6/12/2012,10,office,285597,334289,283347,311576,1514560,0,95,23
6/12/2012,11,office,229703,293871,211827,297545,1530519,0,95,18
6/12/2012,12,office,139901,206378,148145,178539,637866,0,95,27
6/12/2012,13,office,174555,240018,135649,178447,880319,0,95,24
6/12/2012,14,office,285170,384682,168745,478208,753826,0,95,24
6/12/2012,15,office,268844,303834,154747,384399,583119,0,94,19
6/12/2012,16,office,388261,385417,334583,391599,1522157,0,95,15
6/12/2012,17,office,360759,318551,196352,489179,617806,0,94,28
6/12/2012,18,office,245597,314052,155721,320007,882027,0,95,19
6/12/2012,19,office,215375,294571,202654,278059,924910,0,95,26
6/12/2012,20,office,158789,160468,98499,152163,352428,0,95,23
6/12/2012,21,office,320320,434134,206321,442488,1548254,0,94,21
6/12/2012,22,office,90415,121205,52389,154703,279435,0,93,25
6/12/2012,23,office,262804,398135,231430,415061,1626445,0,93,23
6/13/2012,0,office,51851,53046,30337,56467,222466,0,93,26
6/13/2012,1,office,245150,309771,136960,402070,419436,0,93,18
6/13/2012,2,office,123950,193167,70155,204876,149303,0,92,30
6/13/2012,3,office,223151,266417,132274,298810,379718,0,91,18
6/13/2012,4,office,216181,332986,129021,306870,663507,0,89,23
6/13/2012,5,office,359536,391341,328348,382473,1127886,0,87,26
6/13/2012,6,office,317018,469341,334872,333546,1165705,0,85,19
6/13/2012,7,office,79735,89135,48869,90292,230218,0,85,20
6/13/2012,8,office,132514,116107,139563,131993,536970,0,83,28
6/13/2012,9,office,109825,117842,114512,99541,497359,0,85,24
6/13/2012,10,office,233817,354932,199935,273200,1278610,0,88,17
6/13/2012,11,office,247618,313045,219364,331278,1593007,0,86,24
6/13/2012,12,office,338904,529952,158647,542625,1698375,0,88,16
6/13/2012,13,office,142561,167038,111973,155547,464849,0,88,29
6/13/2012,14,office,167119,223937,98016,255977,736749,0,89,27
6/13/2012,15,office,188307,230836,164398,245452,702704,0,89,25
6/13/2012,16,office,279227,374341,209112,381876,1411721,0,90,14
6/13/2012,17,office,244323,354533,136025,315087,628741,0,89,16
6/13/2012,18,office,298098,296985,235018,310430,913334,0,90,19
6/13/2012,19,office,92653,121163,54536,89136,407211,0,93,19
6/13/2012,20,office,191473,217926,90987,277744,652947,0,91,21
6/13/2012,21,office,241386,224445,90456,307694,533952,0,91,28
6/13/2012,22,office,339961,397087,179504,461048,986040,0,94,23
6/13/2012,23,office,244818,341810,214659,283430,1079679,0,95,20
6/14/2012,0,office,252725,333319,128681,284674,742180,0,95,28
6/14/2012,1,office,127068,128956,79882,151682,236451,0,95,32
6/14/2012,2,office,349502,513794,136137,573648,791461,0,95,16
6/14/2012,3,office,293854,345598,174712,304556,624342,0,95,23
6/14/2012,4,office,340799,397031,350042,362107,1058095,0,93,19
6/14/2012,5,office,101305,116294,57968,112700,317472,0,95,23
6/14/2012,6,office,228450,311994,250589,264349,841342,0,95,23
6/14/2012,7,office,221638,235687,117445,233705,486526,0,93,27
6/14/2012,8,office,267646,282876,93035,444743,674045,0,91,28
6/14/2012,9,office,369961,470903,358031,364470,1787143,0,91,23
6/14/2012,10,office,396191,442975,229593,515848,1292931,0,92,16
6/14/2012,11,office,351265,341075,310594,379426,1998566,0,94,25
6/14/2012,12,office,89667,107472,41071,144773,362673,0,95,23
6/14/2012,13,office,131442,126758,108529,134774,473836,0,95,23
6/14/2012,14,office,281593,385065,139560,346126,1165455,0,93,23
6/14/2012,15,office,88218,76958,48432,106113,216934,0,92,29
6/14/2012,16,office,191503,300112,126370,346805,1046764,0,92,18
6/14/2012,17,office,351325,405535,202637,457707,1250175,0,90,17
6/14/2012,18,office,343465,377282,262150,343845,1084947,0,90,16
6/14/2012,19,office,222156,222430,149834,244481,738200,0,93,25
6/14/2012,20,office,238935,313039,226092,263025,826875,0,92,19
6/14/2012,21,office,303935,369596,219960,326890,1124901,0,91,17
6/14/2012,22,office,86378,115377,77815,72234,328562,0,93,29
6/14/2012,23,office,190288,266494,141621,203062,968884,0,93,23
6/15/2012,0,office,323985,366766,135116,329625,1256340,0,92,14
6/15/2012,1,office,93612,90397,46408,107929,128600,0,95,35
6/15/2012,2,office,73779,121490,79069,115373,262127,0,95,26
6/15/2012,3,office,64494,94517,63133,83114,232315,0,95,21
6/15/2012,4,office,199769,277836,177066,282716,731156,0,95,21
6/15/2012,5,office,202798,207637,190738,194076,652273,0,95,17
6/15/2012,6,office,101747,159120,71814,113880,306946,0,94,30
6/15/2012,7,office,139729,168670,49108,163618,261173,0,92,21
6/15/2012,8,office,180312,181390,135091,190563,645670,0,90,27
6/15/2012,9,office,108117,141824,70446,131621,349917,0,90,30
6/15/2012,10,office,143318,213536,67991,192167,532114,0,89,25
6/15/2012,11,office,177640,171809,151846,175921,882851,0,91,26
6/15/2012,12,office,90579,139306,57094,105506,335338,0,89,29
6/15/2012,13,office,38787,67864,15795,54126,194960,0,92,22
6/15/2012,14,office,139427,134566,56362,216752,411602,0,95,27
6/15/2012,15,office,359573,423303,139493,629724,1597425,0,95,25
6/15/2012,16,office,307671,446077,253024,354959,1574306,0,95,22
6/15/2012,17,office,142149,163321,132259,149061,425052,0,95,23
6/15/2012,18,office,108288,121478,88074,115297,397868,0,95,19
6/15/2012,19,office,277474,334523,171339,440452,878484,0,93,20
6/15/2012,20,office,406055,335167,373587,382937,1399648,0,95,24
6/15/2012,21,office,287542,480060,175129,421168,1466744,0,95,19
6/15/2012,22,office,245463,365827,143084,344946,1042347,0,95,27
6/15/2012,23,office,68069,66220,42635,76776,199648,0,95,32
6/16/2012,0,office,278300,345881,236938,333353,1248778,0,93,25
6/16/2012,1,office,343652,449067,323685,371582,786696,0,91,27
6/16/2012,2,office,121252,180027,100086,140391,291606,0,90,21
6/16/2012,3,office,276698,425818,190482,385040,504304,0,91,27
6/16/2012,4,office,324671,358529,260609,397908,1041873,0,91,16
6/16/2012,5,office,165693,176011,92138,188940,348445,0,93,22
6/16/2012,6,office,82558,98991,65147,101790,242228,0,93,20
6/16/2012,7,office,334526,347301,253141,341977,1100046,0,93,15
6/16/2012,8,office,175636,257325,114973,248861,664881,0,91,27
6/16/2012,9,office,76372,107012,70671,78542,332996,0,93,25
6/16/2012,10,office,256127,276040,149899,292632,821650,0,95,23
6/16/2012,11,office,351298,575842,187312,576422,3067629,0,95,21
6/16/2012,12,office,197614,286868,151796,222306,873527,0,95,27
6/16/2012,13,office,171864,282802,81618,266797,966734,0,95,21
6/16/2012,14,office,97554,130262,38032,163801,195953,0,95,23
6/16/2012,15,office,336971,548529,274840,513396,1724290,0,94,14
6/16/2012,16,office,321798,501938,184737,523591,1444985,0,95,16
6/16/2012,17,office,343476,419738,342725,367802,1279859,0,93,24
6/16/2012,18,office,80355,101429,30305,120191,220552,0,92,32
6/16/2012,19,office,140904,189347,83021,189246,489028,0,95,17
6/16/2012,20,office,233498,335254,170267,302078,1051739,0,95,15
6/16/2012,21,office,269666,386199,181314,354782,927050,0,95,20
6/16/2012,22,office,226705,321361,169342,277396,1176325,0,95,16
6/16/2012,23,office,235776,328252,191225,298793,1034791,0,95,26
6/17/2012,0,office,252990,316118,275900,280829,1296719,0,95,23
6/17/2012,1,office,229057,229395,92260,288452,416796,0,95,29
6/17/2012,2,office,285698,379166,248449,448951,724791,0,94,28
6/17/2012,3,office,365339,449901,249363,369757,840158,0,92,27
6/17/2012,4,office,126519,169807,78093,187289,451158,0,94,25
6/17/2012,5,office,227234,293243,148679,265893,656500,0,92,20
6/17/2012,6,office,226315,278399,183289,281093,849429,0,90,19
6/17/2012,7,office,92046,114680,73736,116763,334261,0,88,21
6/17/2012,8,office,376269,396165,331139,353645,1547488,0,91,23
6/17/2012,9,office,270631,289721,197412,303770,1211607,0,93,21
6/17/2012,10,office,165889,191561,61492,259975,360403,0,95,30
6/17/2012,11,office,124250,189549,50920,145016,885667,0,95,21
6/17/2012,12,office,322721,421681,188991,530682,813956,0,95,17
6/17/2012,13,office,333436,423367,207627,432864,1028045,0,95,20
6/17/2012,14,office,137783,207783,56815,203358,247751,0,95,24
6/17/2012,15,office,315211,399638,124174,433245,1435507,0,95,19
6/17/2012,16,office,232714,253605,170933,289705,801320,0,95,26
6/17/2012,17,office,87213,91529,34835,119807,290510,0,95,30
6/17/2012,18,office,296386,292589,297353,269836,1041209,0,95,23
6/17/2012,19,office,224834,253666,154270,277658,568118,0,95,18
6/17/2012,20,office,58541,86494,28670,78542,281240,0,95,19
6/17/2012,21,office,222100,299802,216149,267932,1123876,0,93,24
6/17/2012,22,office,181415,274443,77565,237842,863538,0,91,23
6/17/2012,23,office,124324,152276,130159,134407,545523,0,92,18
6/18/2012,0,office,82902,96270,87191,96390,376740,0,92,25
6/18/2012,1,office,158410,162145,150269,164694,335983,0,95,27
6/18/2012,2,office,95930,142879,48398,113193,243281,0,95,20
6/18/2012,3,office,75663,68375,54574,80251,178797,0,94,26
6/18/2012,4,office,368789,424627,190223,355152,1281424,0,95,21
6/18/2012,5,office,105648,146198,57768,176367,190335,0,95,22
6/18/2012,6,office,219002,224048,168290,252220,711612,0,95,25
6/18/2012,7,office,75565,96179,44284,76397,325778,0,93,22
6/18/2012,8,office,310108,419079,148270,309903,1680985,0,95,21
